-1872.05,6158.51,1380.14,7958.77,-3653.79,3040.27,-1094.47,-2801.76,1281.77,2598.61,-121.976,-2041.45,-856.969,-1370.18,827.564,8
-2223.24,5583.01,2672.91,7225.52,-2519.35,2146.24,-622.482,-2198.36,1889.28,2206.28,-487.232,-2126.9,-906.407,-1344.18,3.82602,8
-2231.01,6602.66,1888.48,7950.94,-3394.41,3580.02,-1480.74,-1981.54,946.176,2685.06,-174.776,-2425.93,-332.214,-1871.24,1165.15,8
-1925.81,6109.68,1981.24,7983.84,-2992.84,2416.41,-769.638,-2969.13,490.432,2192.68,-47.0903,-2211.13,-497.51,-1259.22,472.292,8
-2386.33,6233.41,1258.21,7409.43,-3799.45,3274.17,-1672.57,-2222.94,1244.91,2438.19,-125.182,-2473.67,-795.585,-1709.22,1374.47,8
-3027.81,6384.24,1069.63,3181.2,-2562.26,2701.03,-2080.14,-1909.48,950.696,2574.9,234.427,-2076.81,545.579,-1258.43,476.634,9
-2780.76,6385.14,1493.71,3456.69,-3104.19,3037.98,-1709.41,-1707.76,1478.26,2739.46,245.818,-2114.27,708.597,-1316.96,459.93,9
-2743.21,6469.18,1032.3,3158.32,-2803.47,2928.62,-2162.15,-1784.92,902.334,2556.81,233.606,-2341.7,632.145,-1065.18,411.714,9
-2945.96,6682.38,1200.93,3824.81,-3383.81,3077.58,-1502.17,-2006.74,660.896,3219.28,634.162,-1563.81,-15.9933,-1299.87,-96.8696,9
-3392.69,6957.83,369.201,3078.93,-3150.02,3197.49,-1970.69,-1954.62,443.892,2633.95,65.3589,-2039.54,87.1275,-1028.26,435.2,9
-2979.52,6695.77,2247.3,4291.22,-2614.36,2950.45,-1398.72,-1910.07,-133.541,2520.03,1393.9,-2483.25,-339.978,-1475.94,-79.5084,9
-2839.29,6711.37,2610.42,4207.6,-2630.04,3071.24,-1262.2,-1867.53,-62.9231,2340.46,1219.22,-2822.88,-359.533,-1445.1,167.538,9
-3078.83,6872.66,1862.39,4373.23,-3453.05,3171.34,-796.151,-1907.23,785.604,2861.42,850.876,-1554,-137.834,-1340.84,-63.7713,9
-3609.19,6675.91,1083.28,3715.86,-2914.76,2854.58,-1530.04,-2050.14,953.499,2976.54,601.177,-1797.08,127.812,-1236.96,244.202,9
-2998.71,7184.5,500.318,3419.81,-3479.68,3742.38,-1796.8,-1863.33,624.29,2273.59,203.951,-2515.81,-370.173,-901.915,420.864,9
-4023.11,4824.36,1860.25,4702.24,-1404.13,555.085,-1277.6,-2522.74,1282.49,1189.15,479.87,-1616.23,-917.469,-1731.07,-151.475,10
-4088.86,4830.97,1045.16,4716.01,-2417.05,374.841,-1426.15,-2453.13,1292.53,1516.9,464.072,-1650.78,-378.573,-1584.93,638.208,10
-4156.76,5307.53,369.9,4552.38,-2471.05,751.668,-1914.62,-2343.31,1042.37,1256.32,447.299,-1513.36,-16.2153,-946.291,1741.05,10
-3954.11,5667.63,579.407,4479.84,-2421.64,1208.65,-1938.5,-2103.32,1023.57,1309.12,642.268,-1569.17,124.077,-756.034,1593.85,10
-4165.2,5541.47,959.312,5813.3,-3290.55,1125.57,-1795.61,-2286.42,1112.96,2301.6,1165.62,-2326.06,-373.396,-1753.17,816.064,10
-5222.49,6148.17,-99.4295,5240.06,-2536.73,863.39,-1772.41,-2752.59,813.75,1736.32,347.015,-1436.22,-533.727,-1284.16,1528.19,10
-4924.04,5839.17,-369.315,4787.35,-2323.58,920.022,-1761.96,-2924.16,502.389,1321.03,336.403,-871.669,-543.327,-1022.71,1873.26,10
-4668.86,5198.17,466.548,5376.93,-2478.05,580.79,-1671.94,-2922.24,1062.3,1761.69,738.961,-1653.71,-615.071,-1662.18,898.67,10
-3764.54,5187.46,1821.09,5649.95,-1798.25,1680.41,-1720.88,-2303.97,784.78,1469.01,1644.6,-2698.88,-1076.49,-1455.27,157.309,10
-2962.05,5759.32,832.002,5964.74,-4594.92,2635.95,-861.449,-2615.4,1270.04,1821.04,-62.1772,-1303.72,-884.775,-1290.05,987.07,10
-1338.9,4258.81,1153.46,5687.85,-2581.99,4054.01,-190.238,-1865.37,1437.5,2181.95,1897.76,-1164.49,9.58067,-1238.19,1184.36,11
-961.972,4725.66,2303.03,6328.82,-2223.15,2931.96,-523.139,-1170.91,44.4683,2212.41,1802.66,-1798.19,-178.276,-1416.95,1308.19,11
-735.426,4729.32,1559.96,6162.24,-2634.43,3796.35,-347.403,-2048.23,957.178,2197.99,1912.33,-1134.76,132.483,-1070.77,1196.71,11
279.697,5634.57,588.754,6033.66,-1938.2,3367.52,-472.117,-3177.55,1709,2377.92,1563.02,-1595.75,23.6638,-1074.34,362.749,11
77.8606,5629.58,270.081,5839.59,-1801.54,3306.52,-541.058,-3363.92,1763.3,2614.06,1409.43,-1928.04,19.8097,-1230.42,187.692,11
-1468.23,4289.54,1908.38,5901.6,-2590.01,3386.19,-245.183,-1572.56,769.446,1857.07,1829.74,-1275.35,-39.0241,-1505.84,1010.05,11
-1187.14,4247.12,411.638,5231.09,-2649.14,4392.46,-888.986,-2061.79,2319.46,1981.75,1404.3,-1593.99,-565.775,-1595.84,816.311,11
-1009.75,4699.09,-272.99,4983.44,-2522.45,4334.35,-1472.98,-2014.13,2534.29,2108.43,860.902,-2322.15,-1114.84,-1624.64,811.08,11
-399.777,4735.97,890.821,5530.3,-2501.61,4349.25,-900.616,-2556.2,2146.31,2317.17,1594.43,-1398.06,-284.723,-1209.63,805.854,11
-1503.82,4033.26,1107.11,5145.52,-2442.4,4058.25,-369.46,-1699.38,1701.68,1813.58,1686.64,-1212.47,-251.487,-1464.82,1056.84,11
-1041.72,8381.69,921.5,6091.59,-4492.81,2052.38,-919.668,-1790.75,1393.53,3136.23,903.352,-1340.22,-980.344,-1133.53,842.693,12
-704.49,7859.47,1484.34,4615.04,-4323.6,1100.61,-674.332,-1350.69,1723.15,3365.45,828.675,-1598.33,-554.356,-1067.43,759.332,12
-415.062,7925.15,1900.87,4847.11,-3816.28,1233.23,-199.683,-1432.5,1072.49,2926.24,1168.13,-1726.31,-749.828,-1413.77,324.928,12
-732.431,7394.14,1933.37,4510.96,-3978.25,1318.02,-717.976,-1626.65,2296.51,2944.44,899.402,-1386.32,-542.331,-1580.14,634.246,12
-1169.03,7701.94,1236.77,4397.64,-3990.72,786.496,-1260.88,-1529.52,1719.95,3295.01,886.751,-1762.03,-288.608,-1233.68,866.252,12
-1020.52,8437.26,491.135,5310.55,-4335.49,2311.17,-525.031,-2021.29,647.924,3340.5,723.588,-1187.53,-1027.85,-1174.39,932.719,12
-826.704,7653.02,1307.45,4219.48,-4414.94,1270.19,-553.12,-1404.82,2106.41,3095.6,761.443,-1436.98,-602.38,-1188.97,1087.41,12
-1367.39,8122.64,1350.57,5803.19,-4267.85,2284.5,-1521.77,-1562.48,1881.84,3114.02,1021.21,-1713.48,-925.996,-1387.67,1230.82,12
-1822.13,7637.33,1246.23,5366.47,-4195.69,1641.42,-1095.99,-1978.74,1765.31,3211.96,1245.4,-1573.15,-1096.49,-1343.22,939.385,12
-1675.36,7724.74,936.98,5111.63,-4474.31,1622.29,-967.646,-1939.37,1767.11,3310.8,1162.94,-1424.73,-1121.75,-1159.27,1068.3,12
365.815,9181.74,1958.53,4724.19,-2879.58,2150.02,-507.361,-2103.4,1781.29,1330.37,671.029,-1485.92,260.216,-1779.06,239.165,13
438.221,9206.59,2006.8,4532.4,-2684.61,2104.53,-671.452,-1935.91,2061.18,1298.78,522.463,-1552.87,236.068,-1704.09,5.35604,13
162.767,9551.74,2032.08,5678.62,-2177.77,2441.41,-72.4721,-2039.91,714.591,1380.93,444.098,-1815.53,-55.0115,-1275.86,1547.16,13
245.727,9417.26,1916.03,5369.46,-2415.65,2358.49,80.2711,-1919.97,673.057,1456.49,612.23,-1778.09,-193.188,-1137.98,1336.43,13
-230.505,9261.91,1261.14,5191.66,-3180.55,2423.11,-478.067,-2485.91,1527.11,1137.06,356.944,-1249.76,-235.772,-1748.09,520.157,13
-394.16,9368.6,777.984,4840.42,-3023.85,2832.54,-1135.32,-2453.4,1998.76,1393.08,123.652,-1670.68,-748.92,-1445.47,903.801,13
-263.507,9659.06,1466.97,5279.64,-3056.74,2311.25,-660.374,-2519.48,951.693,1201.74,763.169,-1999.18,-132.679,-1570.68,481.729,13
-210.78,9525.2,1485.72,5280.05,-3117.87,2297.85,-584.222,-2569.58,976.215,1242.42,762.236,-1833.18,-144.704,-1587.31,493.153,13
-627.381,9195.15,720.012,4888.04,-3507.61,2564.26,-760.615,-2522.26,1930.59,1536.29,358.999,-1453.23,-357.572,-1471.97,778.643,13
-272.876,9188.35,1344.26,5127.24,-3199.08,2404.59,-433.892,-2549.66,1470,1093.11,456.102,-1360.55,-134.426,-1720.81,397.717,13
2184.35,7083.45,534.319,3984.84,-906.104,2251.8,-1044.25,-3166.99,1013.09,2658.8,295.126,-1860.61,-749.309,-1789.84,934.513,14
1960.32,6972.09,264.442,3793.05,-1030.75,2290,-1337.21,-3055.49,1166.99,2874.32,230.866,-2247.9,-730.974,-2187.5,278.406,14
2000.13,7058.82,256.774,3792.94,-1056.91,2296.71,-1349.16,-2910.39,1221.85,2912.75,283.429,-2270.31,-740.518,-2136.84,302.633,14
2024.63,6883.49,808.221,4106.26,-970.998,2105.35,-1184.67,-3037.16,771.599,2661.98,510.143,-1857.86,-781.532,-1766.02,1344.87,14
2208.38,6937.89,1100.51,3685.62,-668.156,2259.34,-1192.23,-2828.58,531.62,2778.75,127.207,-1652.11,-981.699,-1658.01,1405.21,14
1185.56,5686.79,275.315,4444.18,-2282.53,3038.24,-1308.54,-2670.79,1152.04,2406.42,506.983,-2147.42,-991.639,-1748.34,611.053,14
1547.28,5771.22,1165.66,4724.66,-1883.56,2494.34,-638.078,-2808.92,546.815,2231.21,724.335,-1670.23,-908.975,-1333.25,1424.41,14
1309.45,5674.14,1392.7,4922.16,-1825.92,2597.34,-906.423,-2495.22,272.081,2219.25,663.493,-1645.64,-934.468,-1525.92,1733.76,14
518.751,4693.66,650.719,4263.64,-2649.49,3067.63,-901.803,-2774.85,889.355,2390.48,342.668,-1970.11,-944.582,-2178.75,715.217,14
1049.2,5321.27,412.282,3656.22,-2022.93,2860.64,-1128.19,-3393.09,720.533,2459.79,396.618,-1822.98,-784.667,-1585.37,677.345,14
-1046.51,6533.69,-234.886,5434.11,-1444.13,3452.36,-1674.89,-1092.03,1368.01,2523.06,699.46,-2190.81,-796.649,-92.3958,685.666,15
-2181.1,7381.19,1759.93,4716.81,-1574.06,2949.13,-88.0513,-1137.44,724.555,1965.06,-109.543,-1001.28,-981.951,-863.764,487.641,15
-1054.54,6260.37,-142.186,5500.69,-1440.36,3402.79,-1653.82,-1068.22,1291.77,2532.75,578.962,-2023.09,-829.051,-183.161,743.426,15
-1318.46,6270.3,-78.5478,5345.76,-1522.49,3559.02,-1792.38,-944.907,1236.74,2402.45,595.446,-2224.35,-846.133,-350.44,610.61,15
-1979.56,7163.63,1918.93,4743.89,-1598.43,2984.26,-357.547,-958.052,646.907,1909.13,-183.68,-932.819,-904.172,-918.647,592.105,15
-777.714,6680.24,-18.1438,5509.6,-1355.58,3318.35,-1531.59,-1236.7,1460.95,2573.42,896.093,-1980.93,-685.957,-124.972,823.099,15
-1731.95,7134.47,2095.52,4872.66,-1698.3,3142.29,-267.594,-1155.11,978.9,1816.47,-389.492,-1062.42,-798.191,-891.122,335.283,15
-1350.82,6145.63,136.188,5456.51,-1515.08,3498.78,-1158.66,-360.376,765.361,2374.09,-108.882,-1155.92,-960.512,-911.083,720.09,15
-1508.8,7063.63,1678.55,4780.91,-1577.43,3231.37,-370.53,-1258.52,658.158,1967.54,-333.266,-1041.94,-956.105,-715.287,492.461,15
-2103.54,7273.89,1913.66,4615.79,-1640.4,3003.16,-230.924,-1051.47,949.741,2145.38,-350.939,-1148.03,-1004.43,-923.134,294.657,15
